Chr1	14257158	14259726	+
Chr1	14262830	14263586	+
Chr1	14263738	14264311	+
Chr1	14265088	14266335	-
Chr1	14324215	14325619	+
Chr1	14338639	14339084	+
Chr1	14344570	14347153	+
Chr1	14347218	14348536	+
Chr1	14370225	14372238	+
Chr1	14372357	14374371	+
Chr1	14390722	14392546	+
Chr1	14392871	14394192	+
Chr1	14415951	14417511	+
Chr1	14417825	14462061	+
Chr1	14462413	14463247	+
Chr1	14465583	14466036	+
Chr1	14585552	14588194	-
Chr1	14590744	14593760	-
Chr1	14594389	14598198	-
Chr1	14832492	14833308	-
Chr1	14838903	14840562	-
Chr1	14840743	14846755	-
Chr1	14853006	14856548	+
Chr1	14867446	14869477	-
Chr1	14882186	14883981	+
Chr1	14892327	14897496	-
Chr1	15042306	15050812	-
Chr1	15061862	15076496	-
Chr1	15139710	15142354	+
Chr1	15187461	15191991	+
Chr1	15209781	15213849	+
Chr1	15214279	15215365	+
Chr1	15240552	15244036	+
Chr1	15414894	15420929	+
Chr1	15447580	15448198	-
Chr1	15500527	15503986	+
Chr1	15525819	15530110	+
Chr1	15552985	15558931	-
Chr1	15652634	15656463	-
Chr1	15699989	15700802	+
Chr1	15704936	15710285	-
Chr1	15731947	15746452	+
Chr1	15822407	15824665	-
Chr1	15824725	15826576	-
Chr1	15834634	15847417	-
Chr1	15868723	15871904	+
Chr1	15951167	15954257	-
Chr1	15954730	15958558	-
Chr1	15962071	15964480	+
Chr1	15996072	16000380	+
Chr1	16037133	16038960	+
Chr1	16056154	16058951	-
Chr1	16070345	16074056	+
Chr1	16080984	16084787	+
Chr1	16085508	16088391	+
Chr1	16095132	16099543	-
Chr1	16110312	16113421	+
Chr1	16118445	16121623	+
Chr1	16122528	16124050	+
Chr1	16285819	16286798	-
Chr1	16297801	16298708	-
Chr1	16343579	16344376	+
Chr1	16365143	16366465	-
Chr1	16370493	16374521	-
Chr1	16511011	16512728	-
Chr1	16519850	16522157	-
Chr1	16581748	16584556	+
Chr1	16608376	16611125	+
Chr1	16627093	16630054	+
Chr1	16659989	16660756	+
Chr1	16660891	16664007	-
Chr1	16727607	16729008	-
Chr1	16743111	16746036	-
Chr1	16746725	16750609	-
Chr1	17024340	17030415	+
Chr1	17361269	17365328	+
Chr1	17520859	17524957	+
Chr1	18002751	18006845	-
Chr1	18155045	18162907	+
Chr1	18847089	18849995	-
Chr1	18850409	18854401	-
Chr1	19514988	19518411	+
Chr1	19596551	19599682	-
Chr1	19676793	19679917	+
Chr1	19963046	19964712	-
Chr1	20085496	20090217	+
Chr1	20430768	20431986	+
Chr1	20476623	20477773	-
Chr1	21456442	21457552	-
Chr1	21457666	21462243	-
Chr1	21827944	21833378	+
Chr1	22059423	22059842	-
Chr1	22060923	22061516	-
Chr1	22299434	22301441	-
Chr1	22551270	22560757	+
Chr1	22694232	22699083	-
Chr1	22867688	22871358	-
Chr1	23185759	23189224	+
Chr1	23280433	23281663	-
Chr1	23390967	23392873	-
Chr1	23494642	23502321	-
Chr1	23701407	23706078	-
Chr1	23712215	23716206	-
Chr1	24046552	24048822	-
Chr1	24051979	24053923	-
Chr1	24096289	24097733	-
Chr1	24123788	24129557	+
Chr1	24215590	24217436	-
Chr1	24361031	24366466	-
Chr1	24428874	24430670	+
Chr1	24605426	24606722	-
Chr1	24965133	24967586	-
Chr1	25057478	25058264	+
Chr1	25158857	25162440	+
Chr1	25238394	25239330	+
Chr1	25434026	25437096	+
Chr1	25444751	25445357	-
Chr1	25957566	25960401	+
Chr1	26148020	26153600	-
Chr1	26239259	26240843	-
Chr1	26367176	26371457	+
Chr1	26450165	26452039	+
Chr1	27111893	27114399	-
Chr1	27484239	27488204	+
Chr1	27633182	27634990	-
Chr1	27669151	27673572	+
Chr1	27943242	27947886	-
Chr1	28515244	28515916	-
Chr1	28517938	28519938	+
Chr1	28550201	28551836	-
Chr1	28920316	28920976	-
Chr1	28977283	28981345	-
Chr1	29427801	29428566	+
Chr1	29474839	29478272	+
Chr2	373124	378447	-
Chr2	1251509	1254478	+
Chr2	1267761	1268341	-
Chr2	1432566	1437590	+
Chr2	1486684	1490678	+
Chr2	1601368	1602339	-
Chr2	1671012	1672471	+
Chr2	1745799	1751001	-
Chr2	1751963	1756568	-
Chr2	1761781	1762674	-
Chr2	1781885	1782503	+
Chr2	1783118	1786463	+
Chr2	1794034	1795084	+
Chr2	1884117	1885464	-
Chr2	1906623	1912091	-
Chr2	2098086	2101187	-
Chr2	2108010	2114699	-
Chr2	2133702	2136771	+
Chr2	2263123	2264543	-
Chr2	2280992	2282225	-
Chr2	2294997	2297090	+
Chr2	2297381	2298771	+
Chr2	2330775	2331479	+
Chr2	2402283	2405055	-
Chr2	2409741	2410485	-
Chr2	2418917	2422450	-
Chr2	2437218	2439985	+
Chr2	2475751	2484523	+
Chr2	2494736	2498760	+
Chr2	2502769	2504333	-
Chr2	2543160	2547947	+
Chr2	2571927	2574695	-
Chr2	2602741	2603484	-
Chr2	2617542	2619390	+
Chr2	2632526	2635235	+
Chr2	2660843	2663643	+
Chr2	2678693	2685208	-
Chr2	2691302	2695670	-
Chr2	2713330	2716649	+
Chr2	2717358	2720087	+
Chr2	2833524	2836990	-
Chr2	2845312	2849281	-
Chr2	2872854	2874933	-
Chr2	2875033	2876983	-
Chr2	3019479	3021698	-
Chr2	3022179	3022744	-
Chr2	3068216	3079213	-
Chr2	3263618	3264412	-
Chr2	3292515	3297403	-
Chr2	3307941	3309231	+
Chr2	3437672	3439116	-
Chr2	3576464	3580525	+
Chr2	3590813	3593227	-
Chr2	3595914	3597566	-
Chr2	3637319	3646073	-
Chr2	3687671	3691747	-
Chr2	3726364	3727893	+
Chr2	3764536	3766233	-
Chr2	3775752	3778960	-
Chr2	3785983	3793838	-
Chr2	3808853	3812271	-
Chr2	3816493	3819701	-
Chr2	3838354	3841509	+
Chr2	3841559	3842202	+
Chr2	3852830	3853840	+
Chr2	3866572	3872675	-
Chr2	3914087	3925766	-
Chr2	3936763	3941240	+
Chr2	3943495	3945163	+
Chr2	3945968	3955674	+
Chr2	3966611	3967737	-
Chr2	3967932	3971356	-
Chr2	4005994	4007044	-
Chr2	4090846	4094438	-
Chr2	4149189	4150401	-
Chr2	4157111	4158280	-
Chr2	4166321	4168850	+
Chr2	4177219	4182907	+
Chr2	4187748	4188770	-
Chr2	4198237	4202595	-
Chr2	4276323	4277505	-
Chr2	4293804	4295583	+
Chr2	4319262	4321977	-
Chr2	4336253	4337468	+
Chr2	4379745	4385431	+
Chr2	4386215	4394045	-
Chr2	4399433	4407008	-
Chr2	4408187	4408703	-
Chr2	4409344	4410577	-
Chr2	4424293	4428547	-
Chr2	4452791	4455636	+
Chr2	4491276	4494174	+
Chr2	4514860	4520662	-
Chr2	4571425	4571880	-
Chr2	4572181	4573528	-
Chr2	4573615	4581219	-
Chr2	4605438	4608586	+
Chr2	4626901	4632577	-
Chr2	4632817	4633186	-
Chr2	4635949	4641876	-
Chr2	4669300	4678234	-
Chr2	4685013	4687782	+
Chr2	4688369	4690847	+
Chr2	4724381	4725219	-
Chr2	4727554	4732966	+
Chr2	4785213	4785784	+
Chr2	4830057	4831870	+
Chr2	4855806	4859098	-
Chr2	4901023	4908941	+
Chr2	4911001	4914238	-
Chr2	4914633	4933450	-
Chr2	4950516	4955797	+
Chr2	4956042	4958217	+
Chr2	4973324	4973834	-
Chr2	5045849	5047891	-
Chr2	5086024	5094991	+
Chr2	5104417	5105816	-
Chr2	5108872	5110827	-
Chr2	5126070	5126684	-
Chr2	5147715	5152782	+
Chr2	5239764	5240560	+
Chr2	5240708	5244926	+
Chr2	5338747	5341371	-
Chr2	5341847	5346917	-
Chr2	5365831	5367977	+
Chr2	5368530	5371021	+
Chr2	5441503	5444190	+
Chr2	5448715	5452999	-
Chr2	5453855	5456742	-
Chr2	5517649	5519412	+
Chr2	5524024	5526992	-
Chr2	5565299	5565741	+
Chr2	5576996	5577824	+
Chr2	5729800	5732438	+
Chr2	5818591	5821681	+
Chr2	5846900	5850953	-
Chr2	5886601	5888011	+
Chr2	5987051	5993186	+
Chr2	5993410	5994502	+
Chr2	6027433	6030256	-
Chr2	6074109	6075484	+
Chr2	6176164	6176861	-
Chr2	6221130	6221703	-
Chr2	6305548	6307309	+
Chr2	6433653	6439722	-
Chr2	6447007	6449769	+
Chr2	6461671	6465228	-
Chr2	6489963	6490590	+
Chr2	6524753	6532381	-
Chr2	6566708	6571383	+
Chr2	6592907	6597558	+
Chr2	6700316	6706788	-
Chr2	6770783	6772235	-
Chr2	6785903	6786976	-
Chr2	6837146	6842860	-
Chr2	6875181	6886013	-
Chr2	6942233	6945084	+
Chr2	6954139	6958756	+
Chr2	6978423	6982132	+
Chr2	7005327	7008239	+
Chr2	7065118	7066670	-
Chr2	7232291	7236283	-
Chr2	7236877	7237600	-
Chr2	7494535	7496292	-
Chr2	7682161	7684083	+
Chr2	7782711	7784287	+
Chr2	7952403	7954785	-
Chr2	8108897	8112010	+
Chr2	8562494	8566522	-
Chr2	8816236	8820711	-
Chr2	8855301	8857758	+
Chr2	9122621	9125212	+
Chr2	9125243	9125754	+
Chr2	9188337	9194491	-
Chr2	9651718	9654972	+
Chr2	9841841	9842634	+
Chr2	10085906	10088419	+
Chr2	10353307	10354329	+
Chr2	11327492	11331858	+
Chr2	12573304	12578405	-
Chr2	12767609	12770668	-
Chr2	13002685	13005746	-
Chr2	14062698	14063623	-
Chr2	14408808	14412365	+
Chr2	14524606	14525918	+
Chr2	14737065	14740146	-
Chr2	14985469	14988362	+
Chr2	15270087	15273115	-
Chr2	15596103	15596908	-
Chr2	16460246	16463220	+
Chr2	17092668	17097454	+
Chr2	17337736	17338993	+
Chr2	17728478	17731836	+
Chr2	18624263	18625791	+
Chr2	19644020	19647365	+
Chr3	129137	130749	+
Chr3	1513061	1515568	-
Chr3	2717556	2718923	+
Chr3	3698657	3701514	+
Chr3	4929260	4929767	-
Chr3	5153680	5156420	-
Chr3	5212983	5214124	+
Chr3	8956256	8957667	+
Chr3	8960094	8963641	+
Chr3	9011348	9016963	-
Chr3	9380233	9381405	+
Chr3	9403778	9405338	+
Chr3	9692643	9697064	+
Chr3	10106738	10110813	+
Chr3	10917652	10922467	+
Chr3	11065539	11071376	+
Chr3	11177289	11180857	+
Chr3	11249557	11251821	+
Chr3	11478632	11480033	-
Chr3	11514048	11521552	+
Chr3	11561406	11564441	-
Chr3	11565137	11569051	-
Chr3	11569779	11577249	+
Chr3	11793849	11797285	+
Chr3	11818101	11818988	+
Chr3	11964428	11965203	+
Chr3	11998855	12003771	+
Chr3	12004232	12007158	+
Chr3	12025132	12027432	-
Chr3	12077916	12081996	+
Chr3	12172732	12177009	+
Chr3	12186690	12192027	-
Chr3	12210245	12211703	-
Chr3	12212482	12213396	-
Chr3	12228315	12232221	-
Chr3	12245836	12246801	-
Chr3	12305272	12308582	-
Chr3	12349046	12349933	+
Chr3	12374564	12378046	+
Chr3	12378579	12381182	+
Chr3	12386074	12386989	-
Chr3	12399672	12402317	+
Chr3	12403102	12414260	+
Chr3	12438147	12442010	+
Chr3	12462439	12465287	-
Chr3	12467772	12471863	-
Chr3	12522980	12529005	+
Chr3	12529297	12536627	+
Chr3	12537687	12538749	+
Chr3	12539533	12541519	-
Chr3	12560821	12562099	-
Chr3	12563243	12570303	-
Chr3	12585885	12586582	-
Chr3	12645747	12648307	+
Chr3	12704090	12704807	-
Chr3	12706115	12711435	-
Chr3	12843391	12845915	-
Chr3	12849485	12863955	-
Chr3	12901539	12904617	-
Chr3	12907586	12910391	-
Chr3	12919997	12926676	-
Chr3	12988333	12990208	+
Chr3	12992005	12992614	+
Chr3	13118985	13123470	+
Chr3	13187000	13191649	-
Chr3	13198573	13209068	+
Chr3	13209161	13212332	+
Chr3	13282303	13288249	+
Chr3	13310918	13313982	-
Chr3	13333444	13338330	+
Chr3	13380743	13383624	-
Chr3	13400513	13403067	-
Chr3	13404675	13406508	-
Chr3	13412952	13415897	-
Chr3	13423706	13425260	-
Chr3	13430415	13438437	-
Chr3	13440859	13441776	+
Chr3	13454005	13454785	+
Chr3	13467651	13473530	-
Chr3	13501143	13506924	+
Chr3	13509190	13513490	+
Chr3	13518169	13518628	-
Chr3	13601799	13606148	+
Chr3	13607764	13608786	+
Chr3	13614161	13616153	-
Chr3	13622708	13634391	-
Chr3	13649580	13651310	+
Chr3	13651567	13653531	+
Chr3	13675143	13680170	+
Chr3	13803172	13805953	+
Chr3	13806648	13808709	+
Chr3	13818032	13818420	-
Chr3	13818737	13820758	-
Chr3	13823703	13825298	-
Chr3	13826472	13828506	-
Chr3	13874588	13876252	+
Chr3	13890949	13893141	-
Chr3	13910236	13912297	+
Chr3	13955251	13959557	-
Chr3	13960428	13963982	-
Chr3	13969623	13976208	+
Chr3	13980279	13983220	-
Chr3	13983887	13987724	-
Chr3	13997643	14000072	-
Chr3	14028343	14029295	+
Chr3	14055479	14056465	-
Chr3	14082639	14084346	-
Chr3	14097545	14098564	+
Chr3	14102698	14105290	+
Chr3	14108180	14111658	-
Chr3	14144506	14156537	+
Chr3	14234598	14235368	+
Chr3	14261603	14266046	+
Chr3	14273589	14274997	+
Chr3	14344776	14351456	+
Chr3	14411777	14413179	+
Chr3	14495283	14496563	-
Chr3	14497055	14499175	-
Chr3	14501815	14502502	-
Chr3	14546387	14553611	+
Chr3	14554045	14555104	+
Chr3	14570229	14571625	+
Chr3	14642478	14644281	+
Chr3	14653083	14653969	+
Chr3	14657622	14662732	-
Chr3	14704741	14710619	-
Chr3	14712436	14716787	+
Chr3	14739122	14742038	-
Chr3	14742945	14745954	-
Chr3	14776070	14780277	-
Chr3	14780326	14782750	-
Chr3	14789040	14791469	-
Chr3	14791173	14791781	+
Chr3	14799127	14804244	+
Chr3	14821959	14823996	+
Chr3	14824158	14826120	+
Chr3	14828180	14831156	-
Chr3	14831700	14835611	-
Chr3	14838391	14841297	-
Chr3	14983524	14985656	+
Chr3	14998006	14999392	-
Chr3	15104626	15107659	+
Chr3	15108595	15112710	-
Chr3	15134144	15136307	+
Chr3	15165013	15166523	-
Chr3	15251802	15260553	+
Chr3	15283997	15293102	-
Chr3	15300780	15301758	-
Chr3	15360393	15361514	+
Chr3	15361696	15365347	+
Chr3	15377567	15381608	+
Chr3	15413360	15416476	+
Chr3	15458937	15460869	-
Chr3	15480015	15482378	+
Chr3	15487247	15491948	+
Chr3	15493617	15497635	+
Chr3	15497943	15500150	+
Chr3	15546871	15549182	+
Chr3	15560364	15562196	-
Chr3	15677382	15678009	-
Chr3	15687471	15688773	+
Chr3	15690627	15692249	+
Chr3	15714895	15716641	-
Chr3	15717073	15717829	-
Chr3	15718054	15720790	-
Chr3	15721997	15726638	-
Chr3	15807722	15810650	-
Chr3	15813074	15814056	-
Chr3	15828152	15829823	-
Chr3	15847998	15848878	+
Chr3	15918969	15923983	-
Chr3	15955137	15956246	-
Chr3	16101058	16106117	+
Chr3	16497778	16499053	+
Chr3	16601322	16604063	-
Chr3	16636066	16638835	+
Chr3	16639040	16640608	+
Chr3	16690789	16697828	-
Chr3	16809431	16813871	-
Chr3	16957881	16962875	+
Chr3	17106684	17110795	+
Chr3	17111168	17114500	+
Chr3	17403127	17407956	+
Chr3	17433116	17434289	+
Chr3	17434395	17437044	-
Chr3	17979163	17983387	-
Chr3	18565133	18566834	-
Chr3	18855042	18857040	-
Chr3	18873910	18874836	+
Chr3	19406852	19409457	+
Chr3	20305003	20309983	-
Chr3	20344784	20349316	+
Chr3	20473334	20475332	-
Chr3	22223263	22229487	-
Chr3	22232511	22236531	+
Chr3	22524377	22530306	+
Chr3	22565308	22566773	-
Chr3	23109099	23110680	+
Chr3	23168060	23169187	+
Chr4	103822	105221	-
Chr4	630353	636902	-
Chr4	687492	688053	+
Chr4	862788	865581	-
Chr4	1396001	1397351	-
Chr4	1459597	1464144	+
Chr4	1566067	1567192	+
Chr4	1680652	1682991	-
Chr4	1686859	1694030	-
Chr4	1715765	1717839	-
Chr4	1827092	1827737	-
Chr4	1828255	1830001	-
Chr4	1838736	1842722	+
Chr4	1843152	1846265	+
Chr4	1920298	1924771	-
Chr4	1925564	1930747	-
Chr4	1968730	1974014	+
Chr4	1984438	1988845	-
Chr4	2057569	2060405	-
Chr4	2076831	2077361	+
Chr4	2142520	2147345	+
Chr4	2155232	2156707	+
Chr4	2164006	2165600	+
Chr4	2198190	2199321	-
Chr4	2206408	2208498	+
Chr4	2208516	2211246	-
Chr4	2251963	2256620	-
Chr4	2297894	2300022	+
Chr4	2597657	2601681	-
Chr4	2785598	2788054	+
Chr4	2885803	2891139	+
Chr4	2918152	2919196	+
Chr4	3001587	3002073	-
Chr4	3002438	3004435	-
Chr4	3021611	3022484	+
Chr4	3076290	3078300	-
Chr4	3087918	3088878	-
Chr4	3263285	3264419	+
Chr4	3280500	3282444	+
Chr4	3282806	3283691	+
Chr4	3306170	3307948	-
Chr4	3330688	3332339	+
Chr4	3378695	3379379	-
Chr4	3379396	3380776	-
Chr4	3384112	3385926	+
Chr4	3386112	3388038	+
Chr4	3464020	3468349	+
Chr4	3476599	3479077	-
Chr4	3479354	3481560	+
Chr4	3501920	3508199	-
Chr4	3518590	3521154	+
Chr4	3537316	3539025	-
Chr4	3591838	3593716	-
Chr4	3594143	3597062	-
Chr4	3597501	3603315	+
Chr4	3618925	3621115	-
Chr4	3649102	3650334	+
Chr4	3726949	3728845	+
Chr4	3736669	3738664	-
Chr4	3758956	3759880	+
Chr4	3820381	3824480	+
Chr4	3825117	3828046	+
Chr4	3830566	3835071	+
Chr4	3839766	3841817	-
Chr4	3841926	3850392	-
Chr4	3851685	3852223	-
Chr4	3867992	3869671	-
Chr4	3869798	3871808	-
Chr4	3881926	3888610	+
Chr4	3915378	3919648	-
Chr4	3937486	3938468	-
Chr4	3945561	3948434	-
Chr4	3958815	3959381	-
Chr4	3989995	3990577	-
Chr4	3990944	3992813	-
Chr4	4017073	4022289	-
Chr4	4077846	4080541	+
Chr4	4176486	4177286	-
Chr4	4177648	4178124	-
Chr4	4178490	4180361	-
Chr4	4244695	4246537	+
Chr4	4246817	4247727	+
Chr4	4272047	4272384	-
Chr4	4285802	4287544	+
Chr4	4329454	4330202	+
Chr4	4415058	4416131	+
Chr4	4763259	4769447	+
Chr4	4773563	4776647	+
Chr4	4777208	4777945	+
Chr4	4808634	4809540	+
Chr4	4809966	4815076	+
Chr4	4831117	4833406	+
Chr4	4833560	4834772	+
Chr4	4835311	4838242	+
Chr4	4864211	4865822	+
Chr4	4890707	4891967	+
Chr4	4893877	4895014	-
Chr4	4980811	4983780	-
Chr4	4984425	4988686	-
Chr4	5016631	5022996	-
Chr4	5039598	5043640	-
Chr4	5044496	5048550	-
Chr4	5055666	5057174	-
Chr4	5100346	5102279	-
Chr4	5102539	5105519	-
Chr4	5347260	5350697	-
Chr4	5351024	5351617	-
Chr4	5469344	5470466	+
Chr4	5480551	5482761	-
Chr4	5489258	5489974	-
Chr4	5520997	5525857	+
Chr4	5542423	5544862	-
Chr4	5555059	5556616	-
Chr4	5937234	5938170	-
Chr4	5941219	5943244	-
Chr4	5953225	5958117	-
Chr4	5965918	5970824	+
Chr4	6067925	6072006	+
Chr4	6914884	6919369	-
Chr4	7004264	7006125	+
Chr4	7174885	7177888	-
Chr4	8007949	8010858	-
Chr4	8137019	8138392	-
Chr4	8500192	8502589	+
Chr4	8883824	8887667	+
Chr4	9329619	9331646	-
Chr4	9891050	9893057	+
Chr4	10050210	10054031	+
Chr4	10078637	10080362	+
Chr4	10180116	10180748	+
Chr4	10268157	10269155	+
Chr4	10336565	10338674	+
Chr4	10527799	10529092	-
Chr4	10993334	10998715	+
Chr4	11364104	11368147	-
Chr4	11818021	11826143	-
Chr4	12564944	12566755	+
Chr4	13394446	13398307	-
Chr4	14280527	14282996	+
Chr4	14957293	14958080	-
Chr4	14990285	14993085	+
Chr4	15111216	15114126	-
Chr4	16386630	16388940	-
Chr4	17752078	17754157	+
Chr5	709947	713133	-
Chr5	713226	716390	-
Chr5	725280	726495	+
Chr5	1493718	1495136	-
Chr5	1672069	1674770	+
Chr5	2399725	2400349	+
Chr5	3904991	3909497	-
Chr5	5217664	5218339	+
Chr5	6349761	6350949	-
Chr5	6403276	6407608	-
Chr5	7414939	7415704	-
Chr5	8230915	8234150	-
Chr5	8571408	8577856	-
Chr5	9093514	9094877	-
Chr5	9206374	9208136	+
Chr5	9249274	9252903	+
Chr5	9346378	9347111	-
Chr5	9566680	9567428	-
Chr5	9641504	9644202	-
Chr5	9710817	9712425	-
Chr5	9949171	9954001	-
Chr5	9949685	9954107	+
Chr5	9956858	9957640	-
Chr5	10049818	10056278	-
Chr5	10107325	10114354	+
Chr5	10140367	10147903	+
Chr5	10201164	10205382	-
Chr5	10308600	10313586	-
Chr5	10397932	10400180	+
Chr5	10418752	10420427	+
Chr5	10497295	10502802	+
Chr5	10507956	10509598	-
Chr5	10547863	10554372	+
Chr5	10574620	10575159	+
Chr5	10575491	10578316	-
Chr5	10708693	10712681	+
Chr5	10757348	10759925	-
Chr5	10817120	10818626	+
Chr5	10819036	10826646	+
Chr5	10846383	10853480	+
Chr5	10889277	10891421	-
Chr5	10946441	10949164	-
Chr5	10949566	10953662	-
Chr5	10957938	10959232	+
Chr5	11107767	11112283	+
Chr5	11117608	11121412	+
Chr5	11122250	11123694	+
Chr5	11171328	11174208	-
Chr5	11190296	11193158	-
Chr5	11194024	11194459	+
Chr5	11194867	11195318	+
Chr5	11211636	11214001	+
Chr5	11268324	11271810	-
Chr5	11273907	11274480	-
Chr5	11323980	11329884	-
Chr5	11358800	11364836	-
Chr5	11376386	11376942	-
Chr5	11379906	11381657	+
Chr5	11452977	11461217	+
Chr5	11498895	11501133	-
Chr5	11550338	11551310	+
Chr5	11559142	11562100	+
Chr5	11581382	11586322	+
Chr5	11587318	11592239	+
Chr5	11622148	11630331	-
Chr5	11641769	11649471	-
Chr5	11686057	11692220	-
Chr5	11739102	11741528	+
Chr5	11746239	11747771	+
Chr5	11777653	11779488	+
Chr5	11780619	11781807	+
Chr5	11782796	11784866	-
Chr5	11797903	11798515	-
Chr5	11800199	11802224	-
Chr5	11811171	11816463	-
Chr5	11820825	11821563	-
Chr5	11904661	11909202	-
Chr5	11987495	11990552	+
Chr5	12013299	12015174	+
Chr5	12021490	12022876	+
Chr5	12031034	12032026	-
Chr5	12032692	12034552	-
Chr5	12071988	12075268	-
Chr5	12099856	12101337	-
Chr5	12101502	12102166	-
Chr5	12102511	12104578	-
Chr5	12105748	12110796	-
Chr5	12127119	12131215	-
Chr5	12131936	12133832	-
Chr5	12140278	12144657	-
Chr5	12165299	12167168	+
Chr5	12167254	12169584	+
Chr5	12169956	12176294	-
Chr5	12200235	12207092	+
Chr5	12236346	12238106	-
Chr5	12265316	12267974	+
Chr5	12268392	12271148	+
Chr5	12271359	12273728	+
Chr5	12282238	12283972	-
Chr5	12291879	12292347	-
Chr5	12292462	12294049	+
Chr5	12332884	12336634	-
Chr5	12337260	12338472	-
Chr5	12340215	12342177	-
Chr5	12353612	12361174	-
Chr5	12367878	12372926	-
Chr5	12401394	12416679	+
Chr5	12427568	12428243	+
Chr5	12457548	12461543	-
Chr5	12466109	12469089	+
Chr5	12492736	12494901	+
Chr5	12499071	12500433	+
Chr5	12518369	12522492	-
Chr5	12540902	12544472	+
Chr5	12544996	12546708	-
Chr5	12626441	12628458	-
Chr5	12628890	12630594	-
Chr5	12645571	12647476	+
Chr5	12649193	12649796	+
Chr5	12707517	12710289	+
Chr5	12712013	12714275	+
Chr5	12714664	12719026	+
Chr5	12730601	12732174	+
Chr5	12913792	12915351	+
Chr5	12920365	12921018	+
Chr5	12928507	12933479	-
Chr5	12946016	12947465	-
Chr5	12947582	12950352	-
Chr5	12993228	12995709	+
Chr5	12996227	12997214	+
Chr5	13001783	13007870	+
Chr5	13036201	13038013	+
Chr5	13061034	13062230	+
Chr5	13064642	13066323	+
Chr5	13214695	13219367	-
Chr5	13253348	13258374	-
Chr5	13262059	13264829	-
Chr5	13285151	13289722	+
Chr5	13305468	13306464	+
Chr5	13306523	13308702	+
Chr5	13319071	13320510	-
Chr5	13400387	13404991	+
Chr5	13410446	13412817	+
Chr5	13471729	13472482	-
Chr5	13566899	13567843	+
Chr5	13567877	13569617	+
Chr5	13652052	13652831	-
Chr5	13687846	13689596	-
Chr5	13689816	13690816	+
Chr5	13691222	13692350	+
Chr5	13713459	13719312	+
Chr5	13797801	13800663	+
Chr5	13933496	13935088	+
Chr5	13994814	14000211	+
Chr5	14083387	14089891	-
Chr5	14118754	14123362	-
Chr5	14380258	14383236	+
Chr5	14588598	14589635	-
Chr5	14830159	14831160	+
Chr5	15081741	15083988	+
Chr5	15351375	15360312	+
Chr5	16656707	16658405	+
Chr5	17090937	17095801	-
Chr5	17439637	17445851	-
Chr5	17798261	17800926	+
Chr5	18193996	18197096	-
Chr5	18197511	18201574	-
Chr5	18421548	18432430	+
Chr5	18471234	18475574	+
Chr5	18755279	18758333	+
Chr5	18791574	18795908	+
Chr5	18933121	18934278	-
Chr5	19646027	19646840	-
Chr5	21887965	21888667	+
Chr5	21981901	21984399	+
Chr5	22002218	22006640	-
Chr5	22464588	22465227	+
Chr5	22775188	22777355	-
Chr5	23135524	23139406	-
Chr5	23485495	23486818	+
Chr5	23994169	23997821	-
Chr5	25703648	25705339	+
Chr5	25916721	25920254	-
Chr5	26653606	26657696	+
ChrMt	236877	238747	+
ChrMt	278695	280811	+
ChrMt	364678	365134	+
